article_index,date,cluster,keywords
1103,2021-08-06T17:38:32+05:30,4,"cells, patients, cancer, virus, found"
1104,2021-08-05T19:08:27+05:30,3,"found, scientists, university, like, climate"
1105,2021-08-04T12:57:05+05:30,0,"solar, space, earth, moon, asteroid"
1106,2021-08-04T12:13:34+05:30,1,"space, nasa, mission, launch, astronauts"
1107,2021-08-02T09:41:47+05:30,0,"solar, space, earth, moon, asteroid"
1108,2021-07-31T13:42:16+05:30,0,"solar, space, earth, moon, asteroid"
1109,2021-07-29T07:58:10+05:30,1,"space, nasa, mission, launch, astronauts"
1110,2021-07-28T22:08:50+05:30,4,"cells, patients, cancer, virus, found"
1111,2021-07-24T08:12:17+05:30,0,"solar, space, earth, moon, asteroid"
1112,2021-07-24T05:40:43+05:30,1,"space, nasa, mission, launch, astronauts"
1113,2021-07-23T13:43:16+05:30,0,"solar, space, earth, moon, asteroid"
1114,2021-07-22T23:39:48+05:30,0,"solar, space, earth, moon, asteroid"
1115,2021-07-20T09:52:26+05:30,1,"space, nasa, mission, launch, astronauts"
1116,2021-07-20T05:43:16+05:30,1,"space, nasa, mission, launch, astronauts"
1117,2021-07-19T20:07:39+05:30,3,"found, scientists, university, like, climate"
1118,2021-07-18T06:56:47+05:30,1,"space, nasa, mission, launch, astronauts"
1119,2021-07-17T18:58:23+05:30,4,"cells, patients, cancer, virus, found"
1120,2021-07-16T10:46:55+05:30,1,"space, nasa, mission, launch, astronauts"
1121,2021-07-14T10:04:42+05:30,0,"solar, space, earth, moon, asteroid"
1122,2021-07-13T11:56:17+05:30,0,"solar, space, earth, moon, asteroid"
1123,2021-07-12T07:28:43+05:30,0,"solar, space, earth, moon, asteroid"
1124,2021-07-10T16:17:56+05:30,0,"solar, space, earth, moon, asteroid"
1125,2021-07-10T13:53:26+05:30,3,"found, scientists, university, like, climate"
1126,2021-07-10T08:46:15+05:30,3,"found, scientists, university, like, climate"
1127,2021-07-08T12:12:30+05:30,1,"space, nasa, mission, launch, astronauts"
1128,2021-07-07T12:03:04+05:30,0,"solar, space, earth, moon, asteroid"
1129,2021-07-07T10:37:31+05:30,1,"space, nasa, mission, launch, astronauts"
1130,2021-07-05T15:51:00+05:30,0,"solar, space, earth, moon, asteroid"
1131,2021-07-04T23:06:12+05:30,3,"found, scientists, university, like, climate"
1132,2021-07-04T13:14:27+05:30,0,"solar, space, earth, moon, asteroid"
1133,2021-07-04T09:42:20+05:30,0,"solar, space, earth, moon, asteroid"
1134,2021-07-03T12:29:27+05:30,1,"space, nasa, mission, launch, astronauts"
1135,2021-07-03T08:49:48+05:30,1,"space, nasa, mission, launch, astronauts"
1136,2021-07-03T07:39:06+05:30,1,"space, nasa, mission, launch, astronauts"
1137,2021-07-02T13:46:43+05:30,0,"solar, space, earth, moon, asteroid"
1138,2021-06-30T05:41:16+05:30,0,"solar, space, earth, moon, asteroid"
1139,2021-06-29T19:08:40+05:30,3,"found, scientists, university, like, climate"
1140,2021-06-29T12:37:47+05:30,4,"cells, patients, cancer, virus, found"
1141,2021-06-29T11:55:33+05:30,3,"found, scientists, university, like, climate"
1142,2021-06-28T11:38:45+05:30,0,"solar, space, earth, moon, asteroid"
1143,2021-06-28T08:56:08+05:30,3,"found, scientists, university, like, climate"
1144,2021-06-28T05:01:43+05:30,4,"cells, patients, cancer, virus, found"
1145,2021-06-27T14:01:02+05:30,3,"found, scientists, university, like, climate"
1146,2021-06-27T10:34:17+05:30,3,"found, scientists, university, like, climate"
1147,2021-06-27T06:11:31+05:30,2,"space, mission, launch, isro, indian"
1148,2021-06-26T23:00:44+05:30,4,"cells, patients, cancer, virus, found"
1149,2021-06-26T00:39:39+05:30,1,"space, nasa, mission, launch, astronauts"
1150,2021-06-25T21:56:59+05:30,1,"space, nasa, mission, launch, astronauts"
1151,2021-06-24T20:49:22+05:30,4,"cells, patients, cancer, virus, found"
1152,2021-06-24T10:24:42+05:30,1,"space, nasa, mission, launch, astronauts"
1153,2021-06-23T18:53:15+05:30,4,"cells, patients, cancer, virus, found"
1154,2021-06-23T12:15:30+05:30,0,"solar, space, earth, moon, asteroid"
1155,2021-06-23T09:26:45+05:30,3,"found, scientists, university, like, climate"
1156,2021-06-22T10:04:52+05:30,0,"solar, space, earth, moon, asteroid"
1157,2021-06-22T07:02:02+05:30,1,"space, nasa, mission, launch, astronauts"
1158,2021-06-19T05:38:28+05:30,1,"space, nasa, mission, launch, astronauts"
1159,2021-06-17T23:35:15+05:30,3,"found, scientists, university, like, climate"
1160,2021-06-16T11:39:53+05:30,0,"solar, space, earth, moon, asteroid"
1161,2021-06-16T07:39:57+05:30,1,"space, nasa, mission, launch, astronauts"
1162,2021-06-15T11:15:12+05:30,3,"found, scientists, university, like, climate"
1163,2021-06-14T17:28:51+05:30,4,"cells, patients, cancer, virus, found"
1164,2021-06-14T13:44:07+05:30,1,"space, nasa, mission, launch, astronauts"
1165,2021-06-13T11:30:38+05:30,0,"solar, space, earth, moon, asteroid"
1166,2021-06-12T20:23:10+05:30,4,"cells, patients, cancer, virus, found"
1167,2021-06-11T22:50:28+05:30,1,"space, nasa, mission, launch, astronauts"
1168,2021-06-09T23:12:03+05:30,4,"cells, patients, cancer, virus, found"
1169,2021-06-09T19:06:54+05:30,0,"solar, space, earth, moon, asteroid"
1170,2021-06-08T12:54:36+05:30,3,"found, scientists, university, like, climate"
1171,2021-06-06T18:39:41+05:30,1,"space, nasa, mission, launch, astronauts"
1172,2021-06-04T06:38:40+05:30,1,"space, nasa, mission, launch, astronauts"
1173,2021-06-02T17:34:22+05:30,4,"cells, patients, cancer, virus, found"
1174,2021-06-02T12:07:36+05:30,3,"found, scientists, university, like, climate"
1175,2021-06-01T08:00:07+05:30,3,"found, scientists, university, like, climate"
1176,2021-05-26T18:22:16+05:30,1,"space, nasa, mission, launch, astronauts"
1177,2021-05-26T16:54:38+05:30,0,"solar, space, earth, moon, asteroid"
1178,2021-05-24T16:48:20+05:30,0,"solar, space, earth, moon, asteroid"
1179,2021-05-24T00:51:11+05:30,4,"cells, patients, cancer, virus, found"
1180,2021-05-12T15:35:09+05:30,0,"solar, space, earth, moon, asteroid"
1181,2021-05-12T12:27:54+05:30,3,"found, scientists, university, like, climate"
1182,2021-05-09T07:18:52+05:30,1,"space, nasa, mission, launch, astronauts"
1183,2021-05-08T11:41:59+05:30,1,"space, nasa, mission, launch, astronauts"
1184,2021-05-08T11:02:14+05:30,1,"space, nasa, mission, launch, astronauts"
1185,2021-05-07T18:07:30+05:30,3,"found, scientists, university, like, climate"
1186,2021-05-07T13:47:52+05:30,1,"space, nasa, mission, launch, astronauts"
1187,2021-05-05T10:05:35+05:30,1,"space, nasa, mission, launch, astronauts"
1188,2021-05-04T10:24:05+05:30,4,"cells, patients, cancer, virus, found"
1189,2021-05-01T06:03:18+05:30,1,"space, nasa, mission, launch, astronauts"
1190,2021-04-26T23:11:32+05:30,0,"solar, space, earth, moon, asteroid"
1191,2021-04-26T18:52:57+05:30,1,"space, nasa, mission, launch, astronauts"
1192,2021-04-25T15:00:28+05:30,2,"space, mission, launch, isro, indian"
1193,2021-04-25T14:07:10+05:30,1,"space, nasa, mission, launch, astronauts"
1194,2021-04-24T21:01:49+05:30,1,"space, nasa, mission, launch, astronauts"
1195,2021-04-23T07:33:03+05:30,0,"solar, space, earth, moon, asteroid"
1196,2021-04-20T07:47:01+05:30,1,"space, nasa, mission, launch, astronauts"
1197,2021-04-19T17:23:46+05:30,1,"space, nasa, mission, launch, astronauts"
1198,2021-04-17T20:57:44+05:30,1,"space, nasa, mission, launch, astronauts"
1199,2021-04-17T19:58:46+05:30,0,"solar, space, earth, moon, asteroid"
1200,2021-04-17T15:27:19+05:30,4,"cells, patients, cancer, virus, found"
1201,2021-04-17T14:59:26+05:30,4,"cells, patients, cancer, virus, found"
1202,2021-04-17T11:11:33+05:30,0,"solar, space, earth, moon, asteroid"
1203,2021-04-16T20:37:59+05:30,3,"found, scientists, university, like, climate"
1204,2021-04-16T16:27:18+05:30,4,"cells, patients, cancer, virus, found"
1205,2021-04-16T13:39:12+05:30,4,"cells, patients, cancer, virus, found"
1206,2021-04-14T15:42:03+05:30,4,"cells, patients, cancer, virus, found"
1207,2021-04-12T17:45:53+05:30,3,"found, scientists, university, like, climate"
1208,2021-04-12T14:07:34+05:30,1,"space, nasa, mission, launch, astronauts"
1209,2021-04-11T05:42:18+05:30,1,"space, nasa, mission, launch, astronauts"
1210,2021-04-10T00:35:22+05:30,3,"found, scientists, university, like, climate"
1211,2021-04-08T17:22:30+05:30,3,"found, scientists, university, like, climate"
1212,2021-04-07T08:40:41+05:30,0,"solar, space, earth, moon, asteroid"
1213,2021-04-05T23:49:05+05:30,4,"cells, patients, cancer, virus, found"
1214,2021-04-05T22:35:14+05:30,4,"cells, patients, cancer, virus, found"
1215,2021-04-05T08:55:59+05:30,0,"solar, space, earth, moon, asteroid"
1216,2021-03-30T07:21:21+05:30,0,"solar, space, earth, moon, asteroid"
1217,2021-03-28T17:30:15+05:30,4,"cells, patients, cancer, virus, found"
1218,2021-03-28T16:37:55+05:30,4,"cells, patients, cancer, virus, found"
1219,2021-03-27T17:51:16+05:30,0,"solar, space, earth, moon, asteroid"
1220,2021-03-26T23:04:18+05:30,4,"cells, patients, cancer, virus, found"
1221,2021-03-26T13:58:51+05:30,2,"space, mission, launch, isro, indian"
1222,2021-03-23T15:39:17+05:30,1,"space, nasa, mission, launch, astronauts"
1223,2021-03-23T06:30:36+05:30,1,"space, nasa, mission, launch, astronauts"
1224,2021-03-19T14:31:05+05:30,4,"cells, patients, cancer, virus, found"
1225,2021-03-19T13:26:46+05:30,3,"found, scientists, university, like, climate"
1226,2021-03-19T07:40:50+05:30,1,"space, nasa, mission, launch, astronauts"
1227,2021-03-17T17:53:46+05:30,3,"found, scientists, university, like, climate"
1228,2021-03-17T07:31:49+05:30,3,"found, scientists, university, like, climate"
1229,2021-03-16T21:54:42+05:30,3,"found, scientists, university, like, climate"
1230,2021-03-16T19:12:36+05:30,0,"solar, space, earth, moon, asteroid"
1231,2021-03-16T07:57:51+05:30,2,"space, mission, launch, isro, indian"
1232,2021-03-14T18:04:21+05:30,1,"space, nasa, mission, launch, astronauts"
1233,2021-03-14T15:35:04+05:30,3,"found, scientists, university, like, climate"
1234,2021-03-13T22:28:16+05:30,1,"space, nasa, mission, launch, astronauts"
1235,2021-03-13T20:05:39+05:30,1,"space, nasa, mission, launch, astronauts"
1236,2021-03-13T11:56:58+05:30,4,"cells, patients, cancer, virus, found"
1237,2021-03-12T21:37:34+05:30,3,"found, scientists, university, like, climate"
1238,2021-03-12T13:33:07+05:30,3,"found, scientists, university, like, climate"
1239,2021-03-12T07:14:15+05:30,0,"solar, space, earth, moon, asteroid"
1240,2021-03-11T07:53:47+05:30,4,"cells, patients, cancer, virus, found"
1241,2021-03-10T15:42:04+05:30,4,"cells, patients, cancer, virus, found"
1242,2021-03-09T19:38:31+05:30,1,"space, nasa, mission, launch, astronauts"
1243,2021-03-09T14:26:53+05:30,0,"solar, space, earth, moon, asteroid"
1244,2021-03-06T10:50:51+05:30,4,"cells, patients, cancer, virus, found"
1245,2021-03-06T10:22:49+05:30,3,"found, scientists, university, like, climate"
1246,2021-03-05T10:05:13+05:30,3,"found, scientists, university, like, climate"
1247,2021-03-03T19:34:44+05:30,3,"found, scientists, university, like, climate"
1248,2021-03-01T17:02:04+05:30,3,"found, scientists, university, like, climate"
1249,2021-03-01T13:25:23+05:30,4,"cells, patients, cancer, virus, found"
1250,2021-03-01T06:24:01+05:30,2,"space, mission, launch, isro, indian"
1251,2021-02-28T16:34:12+05:30,0,"solar, space, earth, moon, asteroid"
1252,2021-02-28T13:36:41+05:30,2,"space, mission, launch, isro, indian"
1253,2021-02-28T13:25:21+05:30,0,"solar, space, earth, moon, asteroid"
1254,2021-02-27T14:47:35+05:30,2,"space, mission, launch, isro, indian"
1255,2021-02-27T08:03:33+05:30,1,"space, nasa, mission, launch, astronauts"
1256,2021-02-26T17:25:07+05:30,4,"cells, patients, cancer, virus, found"
1257,2021-02-25T17:45:15+05:30,4,"cells, patients, cancer, virus, found"
1258,2021-02-25T03:02:25+05:30,1,"space, nasa, mission, launch, astronauts"
1259,2021-02-24T08:37:45+05:30,2,"space, mission, launch, isro, indian"
1260,2021-02-24T05:55:45+05:30,1,"space, nasa, mission, launch, astronauts"
1261,2021-02-22T18:47:30+05:30,3,"found, scientists, university, like, climate"
1262,2021-02-21T16:19:31+05:30,3,"found, scientists, university, like, climate"
1263,2021-02-21T08:25:41+05:30,1,"space, nasa, mission, launch, astronauts"
1264,2021-02-20T21:03:24+05:30,1,"space, nasa, mission, launch, astronauts"
1265,2021-02-20T19:54:10+05:30,1,"space, nasa, mission, launch, astronauts"
1266,2021-02-20T17:58:38+05:30,3,"found, scientists, university, like, climate"
1267,2021-02-20T13:14:32+05:30,1,"space, nasa, mission, launch, astronauts"
1268,2021-02-20T11:57:49+05:30,3,"found, scientists, university, like, climate"
1269,2021-02-19T15:53:06+05:30,1,"space, nasa, mission, launch, astronauts"
1270,2021-02-19T09:57:12+05:30,1,"space, nasa, mission, launch, astronauts"
1271,2021-02-19T08:14:15+05:30,1,"space, nasa, mission, launch, astronauts"
1272,2021-02-19T07:15:45+05:30,0,"solar, space, earth, moon, asteroid"
1273,2021-02-19T06:09:36+05:30,1,"space, nasa, mission, launch, astronauts"
1274,2021-02-18T17:31:56+05:30,3,"found, scientists, university, like, climate"
1275,2021-02-17T14:48:36+05:30,1,"space, nasa, mission, launch, astronauts"
1276,2021-02-17T06:30:06+05:30,1,"space, nasa, mission, launch, astronauts"
1277,2021-02-16T17:55:06+05:30,3,"found, scientists, university, like, climate"
1278,2021-02-15T18:36:33+05:30,1,"space, nasa, mission, launch, astronauts"
1279,2021-02-15T09:43:43+05:30,0,"solar, space, earth, moon, asteroid"
1280,2021-02-14T16:13:00+05:30,0,"solar, space, earth, moon, asteroid"
1281,2021-02-13T22:58:35+05:30,1,"space, nasa, mission, launch, astronauts"
1282,2021-02-13T18:53:39+05:30,3,"found, scientists, university, like, climate"
1283,2021-02-13T18:35:23+05:30,1,"space, nasa, mission, launch, astronauts"
1284,2021-02-13T18:28:57+05:30,0,"solar, space, earth, moon, asteroid"
1285,2021-02-13T12:35:16+05:30,1,"space, nasa, mission, launch, astronauts"
1286,2021-02-13T09:51:27+05:30,1,"space, nasa, mission, launch, astronauts"
1287,2021-02-12T09:09:24+05:30,2,"space, mission, launch, isro, indian"
1288,2021-02-11T19:22:40+05:30,4,"cells, patients, cancer, virus, found"
1289,2021-02-10T20:24:09+05:30,1,"space, nasa, mission, launch, astronauts"
1290,2021-02-10T20:24:02+05:30,2,"space, mission, launch, isro, indian"
1291,2021-02-10T13:08:23+05:30,4,"cells, patients, cancer, virus, found"
1292,2021-02-10T07:13:10+05:30,3,"found, scientists, university, like, climate"
1293,2021-02-09T16:50:22+05:30,1,"space, nasa, mission, launch, astronauts"
1294,2021-02-09T14:40:49+05:30,1,"space, nasa, mission, launch, astronauts"
1295,2021-02-08T19:37:15+05:30,1,"space, nasa, mission, launch, astronauts"
1296,2021-02-08T07:12:50+05:30,3,"found, scientists, university, like, climate"
1297,2021-02-07T17:21:38+05:30,1,"space, nasa, mission, launch, astronauts"
1298,2021-02-06T08:20:41+05:30,1,"space, nasa, mission, launch, astronauts"
1299,2021-02-04T17:00:08+05:30,4,"cells, patients, cancer, virus, found"
1300,2021-02-02T08:53:27+05:30,1,"space, nasa, mission, launch, astronauts"
1301,2021-01-31T18:03:51+05:30,4,"cells, patients, cancer, virus, found"
1302,2021-01-30T18:06:54+05:30,3,"found, scientists, university, like, climate"
1303,2021-01-30T17:09:46+05:30,4,"cells, patients, cancer, virus, found"
1304,2021-01-30T14:07:15+05:30,4,"cells, patients, cancer, virus, found"
1305,2021-01-29T18:48:03+05:30,4,"cells, patients, cancer, virus, found"
1306,2021-01-28T15:26:15+05:30,3,"found, scientists, university, like, climate"
1307,2021-01-27T18:39:27+05:30,4,"cells, patients, cancer, virus, found"
1308,2021-01-27T18:05:01+05:30,1,"space, nasa, mission, launch, astronauts"
1309,2021-01-27T17:57:50+05:30,4,"cells, patients, cancer, virus, found"
1310,2021-01-26T05:45:22+05:30,3,"found, scientists, university, like, climate"
1311,2021-01-25T19:22:54+05:30,3,"found, scientists, university, like, climate"
1312,2021-01-25T17:11:09+05:30,3,"found, scientists, university, like, climate"
1313,2021-01-25T13:45:14+05:30,3,"found, scientists, university, like, climate"
1314,2021-01-24T16:20:28+05:30,3,"found, scientists, university, like, climate"
1315,2021-01-24T15:44:00+05:30,3,"found, scientists, university, like, climate"
1316,2021-01-24T10:43:31+05:30,4,"cells, patients, cancer, virus, found"
1317,2021-01-23T10:18:34+05:30,4,"cells, patients, cancer, virus, found"
1318,2021-01-22T18:06:06+05:30,4,"cells, patients, cancer, virus, found"
1319,2021-01-22T15:19:15+05:30,4,"cells, patients, cancer, virus, found"
1320,2021-01-22T15:04:44+05:30,3,"found, scientists, university, like, climate"
1321,2021-01-22T14:45:46+05:30,4,"cells, patients, cancer, virus, found"
1322,2021-01-22T14:02:54+05:30,3,"found, scientists, university, like, climate"
1323,2021-01-22T10:03:03+05:30,4,"cells, patients, cancer, virus, found"
1324,2021-01-21T23:46:42+05:30,3,"found, scientists, university, like, climate"
1325,2021-01-20T16:20:09+05:30,3,"found, scientists, university, like, climate"
1326,2021-01-17T15:12:06+05:30,4,"cells, patients, cancer, virus, found"
1327,2021-01-16T19:33:19+05:30,1,"space, nasa, mission, launch, astronauts"
1328,2021-01-16T17:09:00+05:30,3,"found, scientists, university, like, climate"
1329,2021-01-16T16:09:52+05:30,4,"cells, patients, cancer, virus, found"
1330,2021-01-16T11:54:16+05:30,3,"found, scientists, university, like, climate"
1331,2021-01-15T22:11:49+05:30,4,"cells, patients, cancer, virus, found"
1332,2021-01-15T19:12:55+05:30,3,"found, scientists, university, like, climate"
1333,2021-01-15T18:31:54+05:30,4,"cells, patients, cancer, virus, found"
1334,2021-01-15T10:52:41+05:30,3,"found, scientists, university, like, climate"
1335,2021-01-15T10:23:15+05:30,3,"found, scientists, university, like, climate"
1336,2021-01-15T09:07:03+05:30,1,"space, nasa, mission, launch, astronauts"
1337,2021-01-14T18:11:03+05:30,4,"cells, patients, cancer, virus, found"
1338,2021-01-13T17:40:00+05:30,4,"cells, patients, cancer, virus, found"
1339,2021-01-13T12:39:21+05:30,4,"cells, patients, cancer, virus, found"
1340,2021-01-13T11:46:34+05:30,4,"cells, patients, cancer, virus, found"
1341,2021-01-13T08:44:34+05:30,1,"space, nasa, mission, launch, astronauts"
1342,2021-01-12T23:57:12+05:30,3,"found, scientists, university, like, climate"
1343,2021-01-11T18:04:15+05:30,4,"cells, patients, cancer, virus, found"
1344,2021-01-11T17:56:01+05:30,4,"cells, patients, cancer, virus, found"
1345,2021-01-11T17:28:37+05:30,3,"found, scientists, university, like, climate"
1346,2021-01-11T10:57:48+05:30,4,"cells, patients, cancer, virus, found"
1347,2021-01-11T10:33:56+05:30,3,"found, scientists, university, like, climate"
1348,2021-01-10T21:36:05+05:30,4,"cells, patients, cancer, virus, found"
1349,2021-01-10T16:35:59+05:30,4,"cells, patients, cancer, virus, found"
1350,2021-01-10T15:58:46+05:30,1,"space, nasa, mission, launch, astronauts"
1351,2021-01-10T15:12:16+05:30,4,"cells, patients, cancer, virus, found"
1352,2021-01-09T22:02:29+05:30,4,"cells, patients, cancer, virus, found"
1353,2021-01-09T11:27:40+05:30,3,"found, scientists, university, like, climate"
1354,2021-01-08T21:15:28+05:30,0,"solar, space, earth, moon, asteroid"
1355,2021-01-08T19:45:10+05:30,4,"cells, patients, cancer, virus, found"
1356,2021-01-08T14:34:43+05:30,3,"found, scientists, university, like, climate"
1357,2021-01-08T11:22:12+05:30,4,"cells, patients, cancer, virus, found"
1358,2021-01-07T10:49:17+05:30,4,"cells, patients, cancer, virus, found"
1359,2021-01-06T18:57:27+05:30,3,"found, scientists, university, like, climate"
1360,2021-01-06T17:00:42+05:30,4,"cells, patients, cancer, virus, found"
1361,2021-01-06T15:13:31+05:30,4,"cells, patients, cancer, virus, found"
1362,2021-01-05T15:59:40+05:30,0,"solar, space, earth, moon, asteroid"
1363,2021-01-05T15:33:48+05:30,3,"found, scientists, university, like, climate"
1364,2021-01-05T14:50:13+05:30,3,"found, scientists, university, like, climate"
1365,2021-01-04T19:36:12+05:30,4,"cells, patients, cancer, virus, found"
1366,2021-01-04T17:43:16+05:30,2,"space, mission, launch, isro, indian"
1367,2021-01-03T14:38:57+05:30,1,"space, nasa, mission, launch, astronauts"
1368,2021-01-02T17:33:20+05:30,4,"cells, patients, cancer, virus, found"
1369,2021-01-02T17:25:39+05:30,4,"cells, patients, cancer, virus, found"
1370,2021-01-02T17:15:51+05:30,4,"cells, patients, cancer, virus, found"
1371,2021-01-02T15:41:05+05:30,3,"found, scientists, university, like, climate"
1372,2021-01-01T17:15:38+05:30,4,"cells, patients, cancer, virus, found"
1373,2020-12-31T19:04:01+05:30,4,"cells, patients, cancer, virus, found"
1374,2020-12-31T18:07:07+05:30,4,"cells, patients, cancer, virus, found"
1375,2020-12-31T17:24:59+05:30,4,"cells, patients, cancer, virus, found"
1376,2020-12-31T16:40:12+05:30,3,"found, scientists, university, like, climate"
1377,2020-12-31T14:04:20+05:30,4,"cells, patients, cancer, virus, found"
1378,2020-12-30T18:29:18+05:30,3,"found, scientists, university, like, climate"
1379,2020-12-29T10:42:51+05:30,4,"cells, patients, cancer, virus, found"
1380,2020-12-28T15:54:42+05:30,4,"cells, patients, cancer, virus, found"
1381,2020-12-28T11:48:03+05:30,0,"solar, space, earth, moon, asteroid"
1382,2020-12-28T10:56:54+05:30,4,"cells, patients, cancer, virus, found"
1383,2020-12-27T10:33:56+05:30,4,"cells, patients, cancer, virus, found"
1384,2020-12-25T09:16:08+05:30,2,"space, mission, launch, isro, indian"
1385,2020-12-24T17:19:37+05:30,4,"cells, patients, cancer, virus, found"
1386,2020-12-23T19:41:12+05:30,4,"cells, patients, cancer, virus, found"
1387,2020-12-22T18:11:35+05:30,4,"cells, patients, cancer, virus, found"
1388,2020-12-22T13:53:05+05:30,4,"cells, patients, cancer, virus, found"
1389,2020-12-22T10:22:58+05:30,3,"found, scientists, university, like, climate"
1390,2020-12-22T09:08:07+05:30,0,"solar, space, earth, moon, asteroid"
1391,2020-12-21T13:14:41+05:30,3,"found, scientists, university, like, climate"
1392,2020-12-21T11:20:04+05:30,0,"solar, space, earth, moon, asteroid"
1393,2020-12-21T09:27:37+05:30,0,"solar, space, earth, moon, asteroid"
1394,2020-12-20T20:37:35+05:30,0,"solar, space, earth, moon, asteroid"
1395,2020-12-19T18:27:32+05:30,3,"found, scientists, university, like, climate"
1396,2020-12-19T16:42:24+05:30,3,"found, scientists, university, like, climate"
1397,2020-12-19T14:55:44+05:30,3,"found, scientists, university, like, climate"
1398,2020-12-19T12:00:48+05:30,3,"found, scientists, university, like, climate"
1399,2020-12-19T11:18:30+05:30,3,"found, scientists, university, like, climate"
1400,2020-12-18T21:22:05+05:30,0,"solar, space, earth, moon, asteroid"
1401,2020-12-18T13:41:36+05:30,4,"cells, patients, cancer, virus, found"
1402,2020-12-17T17:13:38+05:30,2,"space, mission, launch, isro, indian"
1403,2020-12-17T16:47:29+05:30,1,"space, nasa, mission, launch, astronauts"
1404,2020-12-17T15:42:48+05:30,2,"space, mission, launch, isro, indian"
1405,2020-12-17T15:11:58+05:30,0,"solar, space, earth, moon, asteroid"
1406,2020-12-17T12:03:26+05:30,2,"space, mission, launch, isro, indian"
1407,2020-12-17T01:40:05+05:30,1,"space, nasa, mission, launch, astronauts"
1408,2020-12-16T20:23:45+05:30,3,"found, scientists, university, like, climate"
1409,2020-12-16T17:59:25+05:30,1,"space, nasa, mission, launch, astronauts"
1410,2020-12-16T17:57:37+05:30,4,"cells, patients, cancer, virus, found"
1411,2020-12-16T16:05:20+05:30,1,"space, nasa, mission, launch, astronauts"
1412,2020-12-16T13:17:32+05:30,4,"cells, patients, cancer, virus, found"
1413,2020-12-16T10:22:33+05:30,4,"cells, patients, cancer, virus, found"
